ip_proto,port_src,port_dst,size_pkt1,size_pkt2,size_pkt3,size_pkt4,size_pkt5,size_pkt6,size_pkt7,tot_size,Elephant
17,7001,7000,438,108,108,107,126,107,134,183361,1
17,7000,7001,286,178,108,107,107,107,107,15338,0
17,7001,7000,86,107,107,107,86,107,86,13470,0
17,7001,7000,134,107,110,107,1486,1486,1486,199456,1
17,7000,7001,108,74,107,190,190,190,190,25712,0
17,7000,7001,108,1486,1486,1486,1486,1486,1486,207172,1
17,7000,7002,102,158,107,1110,107,102,107,50068,0
17,7001,7000,107,86,107,107,86,107,86,13764,0
17,7001,7000,134,107,110,107,1486,1486,1486,198566,1
17,7000,7001,108,78,190,190,190,190,190,26486,0
17,7000,7001,86,74,107,190,190,190,190,26205,0
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,131896,1
17,7000,7001,206,190,1486,1486,1486,1486,1486,190706,1
17,7000,7001,286,108,107,107,107,107,107,15493,0
17,7001,7000,86,107,102,107,86,107,102,18883,0
17,7001,7000,86,365,510,107,86,107,86,14278,0
17,7000,7001,108,1486,1486,1486,1486,1486,1486,205876,1
17,7000,7001,230,222,198,222,1478,1478,1478,125294,1
17,7001,7000,86,107,86,107,86,107,107,13596,0
17,7001,7000,86,107,107,102,108,108,108,14669,0
17,7001,7000,107,86,86,86,107,107,107,13575,0
17,7001,7000,86,107,86,107,86,107,86,14836,0
17,7001,7000,86,86,86,107,86,86,86,13936,0
17,7000,7001,190,190,190,74,107,190,190,26193,0
17,7001,7000,86,107,86,107,86,107,86,13617,0
17,7001,7000,86,107,86,107,86,107,86,13617,0
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,209526,1
17,7001,7000,102,107,94,107,102,107,94,86258,0
17,7001,7000,1486,1486,1486,502,107,1486,1486,187877,1
17,7000,7001,94,94,286,178,108,107,107,15538,0
17,7001,7000,86,107,510,107,86,107,86,14083,0
17,7001,7000,107,86,86,107,86,86,107,13596,0
17,7001,7000,107,86,86,107,86,107,86,13323,0
17,7001,7000,86,107,86,86,107,86,107,13512,0
17,7000,7001,286,178,108,107,107,107,107,15409,0
17,7000,7001,190,190,190,190,190,190,190,31639,0
17,7001,7000,86,510,107,86,107,86,107,14402,0
17,7000,7001,108,190,1486,830,190,1486,1486,174873,1
17,7000,7001,94,94,94,94,94,94,94,15473,0
17,7001,7000,1478,107,1478,1478,1478,1478,1334,100062,1
17,7001,7000,134,107,110,1160,107,142,107,197149,1
17,7000,7001,190,178,190,190,190,190,286,15943,0
17,7001,7000,86,107,86,107,86,107,86,13510,0
17,7001,7000,86,86,86,107,86,107,107,13636,0
17,7001,7000,107,86,86,86,86,86,107,13468,0
17,7001,7000,86,107,107,107,107,107,86,13657,0
17,7000,7001,107,190,190,190,190,190,190,26517,0
17,7000,7001,286,178,108,107,107,107,107,15457,0
17,7001,7000,86,107,86,107,86,107,86,13510,0
17,7001,7000,110,107,107,438,108,108,107,183216,1
17,7000,7001,74,107,190,190,190,190,190,26179,0
17,7000,7001,286,178,108,107,107,107,107,15457,0
17,7001,7000,134,107,107,110,107,1486,1486,193638,1
17,7001,7000,1478,1478,1438,107,1478,1478,1438,91723,0
17,7000,7001,286,178,108,107,107,107,107,15457,0
17,7000,7001,86,74,107,190,190,190,190,26214,0
17,7002,7000,86,86,102,102,86,86,102,13160,0
17,7000,7001,190,190,190,190,190,190,190,26600,0
17,7001,7000,86,107,86,107,86,107,86,14647,0
17,7001,7000,294,108,107,134,107,110,107,193674,1
17,7001,7000,134,107,110,107,1486,1486,1486,197267,1
17,7000,7001,286,178,108,107,107,107,107,15457,0
17,7000,7001,108,74,107,190,190,190,190,26319,0
17,7001,7000,286,107,286,107,286,107,286,27330,0
17,7001,7000,86,107,86,107,86,107,86,13531,0
17,7001,7000,86,107,86,107,86,107,86,13510,0
17,7001,7000,86,107,107,86,107,86,107,143906,1
17,7000,7001,108,190,190,190,190,190,190,26711,0
17,7000,7001,286,178,108,107,107,107,107,15457,0
17,7000,7001,286,178,108,107,107,107,107,15457,0
17,7000,7001,286,178,108,107,107,107,107,15457,0
17,7000,7001,286,108,107,107,107,107,107,15386,0
17,7001,7003,107,107,107,86,107,107,86,13792,0
17,7000,7001,86,74,107,190,1486,830,190,186815,1
17,7000,7001,286,178,108,107,107,107,107,15457,0
17,7001,7000,86,107,107,86,107,86,107,14668,0
17,7001,7000,110,107,108,108,108,108,108,15094,0
17,7001,7000,107,107,86,107,86,86,107,13552,0
17,7000,7001,108,74,107,190,190,190,190,26236,0
17,7001,7000,294,108,107,134,107,110,107,182830,1
17,7000,7001,286,178,108,107,107,107,107,15540,0
17,7000,7001,108,286,178,108,107,107,107,15694,0
17,7000,7001,1486,126,286,178,108,107,107,16855,0
17,7001,7000,134,107,110,107,1486,1486,1486,197476,1
17,7000,7001,86,74,107,74,107,118,107,167128,1
17,7000,7001,286,178,108,107,107,107,107,15457,0
17,7000,7001,286,178,108,107,107,107,107,16139,0
17,7001,7000,86,107,86,107,86,107,86,56819,0
17,7001,7000,86,107,86,107,86,107,86,13510,0
17,7001,7000,86,107,86,107,86,107,86,13510,0
17,7001,7000,86,107,86,107,86,107,86,13510,0
17,7001,7000,86,107,86,86,107,107,107,13489,0
17,7000,7001,74,107,190,190,190,190,190,26401,0
17,7001,7000,94,107,107,94,107,94,107,14176,0
17,7001,7000,86,107,107,107,86,107,86,13468,0
17,7001,7000,86,107,107,86,107,86,107,13934,0
17,7001,7000,86,357,510,107,86,107,86,14223,0
17,7001,7000,86,107,86,107,1486,1486,810,63930,0
17,7000,7001,102,102,102,102,102,102,102,108187,1
17,7001,7000,134,107,110,107,1486,1486,1486,168494,1
17,7000,7001,286,178,108,107,107,107,107,15457,0
17,7001,7000,86,107,510,107,86,107,86,13955,0
17,7001,7000,126,107,1486,1486,1486,1486,1486,182178,1
17,7001,7000,86,107,510,107,86,107,86,13934,0
17,7000,7001,107,190,190,190,190,190,190,26517,0
17,7001,7000,86,107,107,107,86,107,86,13552,0
17,7002,7000,94,94,86,86,102,102,86,13144,0
17,7001,7000,86,86,107,86,107,86,107,13489,0
17,7001,7000,86,107,86,107,86,107,86,13510,0
17,7000,7001,178,286,178,108,107,107,107,15502,0
17,7001,7000,107,107,86,86,107,86,107,13741,0
17,7000,7001,190,190,190,190,190,190,190,26600,0
17,7000,7001,286,178,108,107,107,107,107,15457,0
17,7000,7001,190,1486,1486,1486,1486,1486,1486,200565,1
17,7001,7000,86,107,86,107,86,107,86,13913,0
17,7001,7000,86,86,107,86,107,86,107,13498,0
17,7001,7000,107,86,107,107,86,107,107,13678,0
17,7001,7000,86,107,107,86,107,86,107,13510,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,206936,1
17,7002,7000,86,86,102,102,86,86,102,13240,0
17,7000,7001,86,74,107,1486,1486,1486,1486,202873,1
17,7002,7000,86,86,110,110,86,86,102,13352,0
17,7001,7000,107,86,86,107,107,86,107,13531,0
17,7000,7001,286,108,107,107,107,107,107,17056,0
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,203926,1
17,7001,7000,134,107,107,110,107,1486,1486,192203,1
17,7001,7000,86,107,134,107,110,107,1486,193534,1
17,7000,7001,94,190,178,286,178,108,107,19895,0
17,7000,7001,108,190,190,190,190,190,190,99537,0
17,7001,7000,134,107,110,107,1486,1486,1486,193358,1
17,7000,7001,1486,830,190,190,1486,830,190,175215,1
17,7001,7000,86,107,107,86,107,86,107,13424,0
17,7001,7000,86,107,107,86,107,86,107,13424,0
17,7000,7001,108,107,107,107,107,107,107,15100,0
17,7001,7000,1486,1486,1486,1486,1486,1486,647,123997,1
17,7000,7001,108,190,190,190,190,190,190,25627,0
17,7001,7000,86,107,107,134,107,110,107,192302,1
17,7001,7000,86,365,510,107,86,107,86,14106,0
17,7001,7000,86,107,107,86,107,86,107,13424,0
17,7000,7001,86,74,107,190,190,190,190,33041,0
17,7001,7000,286,107,107,214,107,107,86,81763,0
17,7000,7001,286,178,108,107,107,107,107,15350,0
17,7001,7000,86,107,107,107,107,107,86,13382,0
17,7000,7001,286,108,107,178,178,262,286,29511,0
17,7000,7001,108,74,107,190,190,190,190,25820,0
17,7000,7001,108,178,178,178,108,107,107,15769,0
17,7000,7001,108,286,178,108,107,107,107,15352,0
17,7001,7000,86,107,107,86,107,86,107,37471,0
17,7000,7001,190,190,190,74,107,190,190,26095,0
17,7001,7000,107,86,107,107,107,107,107,13727,0
17,7001,7000,86,107,86,107,107,86,107,13424,0
17,7001,7000,107,86,86,86,107,107,86,13592,0
17,7001,7000,286,107,107,286,107,286,107,26184,0
17,7001,7000,86,107,86,107,86,107,86,13827,0
17,7000,7001,108,286,178,108,107,107,107,15351,0
17,7001,7000,86,86,107,86,107,107,107,13487,0
17,7000,7001,190,1486,992,190,1486,753,190,152667,1
17,7000,7001,286,178,108,107,107,107,107,15350,0
17,7001,7000,86,107,86,107,86,107,86,185015,1
17,7000,7001,108,190,190,190,190,190,190,26328,0
17,7001,7000,86,107,86,107,86,107,86,13403,0
17,7001,7000,86,107,107,86,107,86,107,13424,0
17,7001,7000,107,86,86,107,107,86,107,13403,0
17,7000,7001,190,190,190,190,1486,1486,1486,49714,0
17,7001,7000,86,107,86,107,86,107,86,15336,0
17,7001,7000,286,107,286,107,262,107,86,59752,0
17,7001,7000,86,107,86,107,107,86,107,13424,0
17,7001,7000,86,107,86,107,86,107,86,13424,0
17,7001,7000,86,107,107,86,510,107,86,15357,0
17,7001,7000,86,107,107,86,107,86,107,13743,0
17,7000,7001,108,190,326,190,1486,1486,1486,82768,0
17,7001,7000,86,107,102,108,108,109,109,15387,0
17,7000,7001,286,178,107,107,107,107,107,15350,0
17,7001,7000,86,341,510,107,86,107,86,14124,0
17,7001,7000,86,107,107,86,107,86,107,14082,0
17,7001,7000,86,107,510,107,86,107,86,13806,0
17,7001,7000,86,107,107,86,107,86,107,13424,0
17,7001,7000,86,107,107,86,107,86,86,13445,0
17,7000,7001,190,1486,1486,1486,1486,1486,1486,194049,1
17,7001,7000,86,107,107,86,107,86,107,13445,0
17,7000,7001,108,678,286,178,108,107,178,17576,0
17,7000,7001,107,190,190,190,190,190,190,26327,0
17,7001,7000,107,86,107,86,86,86,107,13319,0
17,7001,7000,86,107,107,86,107,86,107,14235,0
17,7000,7001,108,108,108,108,108,108,108,15012,0
17,7001,7000,86,107,86,107,86,107,86,14272,0
17,7001,7000,134,107,110,107,1486,1486,1486,75519,0
17,7001,7000,107,108,107,86,107,86,86,15333,0
17,7001,7000,86,107,107,107,107,86,86,13676,0
17,7001,7000,86,107,107,102,107,86,107,14125,0
17,7001,7000,86,107,86,107,86,107,86,182243,1
17,7000,7002,342,342,107,107,86,86,107,21104,0
17,7000,7002,342,342,107,107,86,86,107,22107,0
17,7002,7000,86,86,102,102,86,86,102,13058,0
17,7000,7001,178,108,107,107,107,107,107,15171,0
17,7001,7000,86,107,86,107,86,107,86,13445,0
17,7001,7000,86,107,86,107,86,107,86,14209,0
17,7001,7000,86,107,107,86,107,86,107,13424,0
17,7001,7000,86,107,107,86,107,86,107,13424,0
17,7001,7000,107,107,86,86,107,107,107,13634,0
17,7000,7002,342,342,107,107,86,86,107,21360,0
17,7001,7000,86,107,86,107,86,107,86,13296,0
17,7000,7001,190,190,190,190,190,190,190,153963,1
17,7001,7000,102,107,94,107,142,107,102,81631,0
17,7001,7000,286,107,286,107,286,107,286,27105,0
17,7001,7000,134,107,110,107,1486,1486,1486,192060,1
17,7001,7000,86,107,107,86,107,86,107,13359,0
17,7001,7000,86,107,102,86,107,102,107,19294,0
17,7001,7000,134,107,107,110,107,1486,1486,193544,1
17,7001,7000,86,107,102,108,107,86,107,13898,0
17,7001,7000,134,107,107,110,107,1486,1486,193771,1
17,7001,7000,134,107,110,107,1486,1486,1486,195194,1
17,7001,7000,86,510,107,86,107,86,107,15250,0
17,7001,7000,134,107,110,107,1486,1486,1486,195194,1
17,7001,7000,86,86,86,107,107,86,107,13380,0
17,7001,7000,134,107,110,107,1486,1486,1486,195194,1
17,7000,7001,94,94,286,178,108,107,107,15217,0
17,7001,7000,86,107,86,107,86,107,86,13317,0
17,7001,7000,86,510,107,86,107,86,107,15242,0
17,7001,7000,86,107,86,107,86,107,86,13317,0
17,7001,7000,86,107,510,107,86,107,86,14805,0
17,7000,7001,190,94,94,286,178,108,107,15300,0
17,7000,7001,190,107,1486,1486,1486,1486,1486,146779,1
17,7001,7000,86,107,86,107,86,107,86,13317,0
17,7000,7001,190,190,190,190,190,190,190,25713,0
17,7001,7000,86,107,107,107,86,86,107,13506,0
17,7001,7000,86,107,86,107,86,107,86,13317,0
17,7001,7000,102,107,107,94,107,102,107,81959,0
17,7001,7000,86,107,107,86,107,86,107,14467,0
17,7001,7000,86,107,86,107,86,107,86,13338,0
17,7000,7001,108,107,190,190,190,190,190,25972,0
17,7001,7000,134,107,110,107,1486,1486,1486,179011,1
17,7000,7001,108,190,108,107,190,102,102,48525,0
17,7001,7000,86,107,102,108,108,109,109,14982,0
17,7000,7001,178,108,107,107,107,107,107,16687,0
17,7000,7001,286,178,108,107,107,107,107,16838,0
17,7000,7001,108,1486,222,286,178,108,107,16738,0
17,7001,7000,107,86,107,86,107,86,86,13359,0
17,7001,7000,86,107,86,107,86,107,86,13317,0
17,7001,7000,86,107,102,108,107,86,107,14244,0
17,7001,7000,1486,107,1486,1486,1486,1486,1486,184958,1
17,7000,7001,286,286,262,262,286,178,108,16324,0
17,7001,7000,86,107,510,107,86,107,86,14847,0
17,7001,7000,86,107,86,107,86,107,86,13317,0
17,7001,7000,86,107,108,510,107,86,107,14378,0
17,7000,7001,86,74,107,190,1486,830,190,162034,1
17,7001,7000,146,107,126,107,134,107,110,120666,1
17,7001,7000,86,107,510,107,86,107,86,14839,0
17,7000,7001,190,190,208,190,190,206,190,64426,0
17,7001,7000,86,107,510,107,86,107,86,14354,0
17,7001,7000,107,107,86,107,107,107,107,13401,0
17,7000,7001,108,286,178,108,107,107,107,15244,0
17,7000,7001,108,1486,318,286,178,108,107,16834,0
17,7001,7000,86,510,107,86,107,86,107,14228,0
17,7001,7000,86,107,86,107,86,107,86,13296,0
17,7001,7000,86,107,86,107,86,107,86,13296,0
17,7001,7000,86,107,102,108,108,109,109,15190,0
17,7001,7000,107,86,86,107,86,107,86,13233,0
17,7001,7000,107,86,107,107,107,107,107,13863,0
17,7001,7000,107,107,107,86,107,86,107,13338,0
17,7000,7001,108,70,70,70,70,70,70,25930,0
17,7001,7000,102,107,94,107,102,107,94,60391,0
17,7000,7001,286,178,108,107,107,107,107,15243,0
17,7001,7000,102,107,94,107,102,107,94,78651,0
17,7001,7000,86,107,86,107,86,107,86,13317,0
17,7001,7000,86,107,86,107,86,107,86,13317,0
17,7001,7000,86,86,86,107,86,86,107,13443,0
17,7000,7001,108,190,190,190,86,107,190,23688,0
17,7000,7001,286,178,108,107,107,107,107,15409,0
17,7000,7001,286,178,108,107,107,107,107,16136,0
17,7001,7000,86,107,86,107,438,108,108,14899,0
17,7000,7001,86,74,107,190,206,190,1366,179326,1
17,7001,7000,86,510,107,86,107,86,107,14795,0
17,7001,7000,134,107,107,110,107,1486,1486,192518,1
17,7001,7000,102,107,94,107,142,107,102,86479,0
17,7000,7001,190,190,190,190,190,190,190,25947,0
17,7001,7000,86,107,107,107,86,107,86,13063,0
17,7001,7000,86,107,86,86,107,86,107,13105,0
17,7001,7000,86,107,86,107,86,107,86,13312,0
17,7001,7000,134,107,110,107,1486,1486,1486,193340,1
17,7000,7001,86,74,107,190,1486,1486,1486,190454,1
17,7001,7000,134,107,110,107,1486,1486,1486,193340,1
17,7000,7001,108,107,107,107,107,107,190,81831,0
17,7001,7000,134,107,110,107,1486,1486,1486,193341,1
17,7000,7001,190,190,74,107,190,74,107,25362,0
17,7000,7001,74,107,190,190,190,190,190,25748,0
17,7001,7000,134,107,110,107,1486,1486,1486,193341,1
17,7001,7000,134,107,110,107,1486,1486,1486,193436,1
17,7001,7000,134,107,110,107,1486,1486,1486,192953,1
17,7000,7001,190,190,190,190,107,190,190,25947,0
17,7001,7000,107,86,107,107,86,107,107,13294,0
17,7001,7000,134,107,110,107,1486,1486,1486,193292,1
17,7001,7000,134,107,110,107,1486,1486,1486,193571,1
17,7001,7000,102,108,108,108,108,110,107,16076,0
17,7001,7000,86,107,134,107,110,107,1486,190371,1
17,7000,7001,190,190,94,108,107,107,107,15036,0
17,7000,7001,190,190,190,1486,830,190,1486,54101,0
17,7000,7001,94,108,107,107,107,107,107,14862,0
17,7001,7000,134,107,107,110,107,1486,1486,191416,1
17,7001,7000,134,107,110,107,1486,1486,1486,187633,1
17,7000,7001,108,94,94,286,178,108,107,15111,0
17,7000,7001,286,178,108,107,107,107,107,15290,0
17,7001,7000,134,107,107,110,107,1486,1486,191432,1
17,7001,7000,134,107,110,107,1486,1486,1486,193439,1
17,7001,7000,134,107,110,107,1486,1486,1486,193439,1
17,7000,7002,342,342,107,107,86,86,107,21935,0
17,7001,7000,86,510,107,86,107,86,107,15567,0
17,7001,7000,86,510,107,86,107,86,107,13634,0
17,7001,7000,102,107,108,107,108,86,107,15351,0
17,7000,7002,342,342,107,107,86,86,107,20676,0
17,7001,7000,134,107,110,107,1486,1486,1486,182306,1
17,7000,7002,342,342,107,107,86,86,107,21423,0
17,7001,7000,134,107,107,110,107,1486,1486,183121,1
17,7000,7001,190,190,190,190,108,178,190,18556,0
17,7001,7000,107,86,107,86,107,86,107,13231,0
17,7001,7000,86,107,102,108,108,108,108,13778,0
17,7000,7001,190,1486,1486,1486,1486,1486,1486,146070,1
17,7000,7001,190,190,190,190,190,190,190,33166,0
17,7001,7000,86,86,86,107,86,86,107,13399,0
17,7000,7001,286,178,108,107,107,107,107,15136,0
17,7001,7000,86,107,107,86,107,86,107,13252,0
17,7001,7000,107,198,107,134,107,110,107,86156,0
17,7000,7001,286,178,108,107,107,107,107,15136,0
17,7000,7001,190,190,190,190,190,190,190,187470,1
17,7000,7001,108,190,190,190,190,190,190,177940,1
17,7000,7001,286,178,108,107,107,107,107,15136,0
17,7001,7000,86,107,510,107,86,107,86,15164,0
17,7001,7000,86,107,107,86,107,86,107,13231,0
17,7001,7000,86,357,510,107,86,107,86,14199,0
17,7001,7000,86,107,86,107,86,107,107,13315,0
17,7000,7001,190,190,190,190,190,190,190,26030,0
17,7001,7000,1486,1486,1486,1486,1486,1486,1486,184736,1
17,7000,7001,190,190,190,190,190,190,190,26030,0
17,7001,7000,86,107,107,86,107,86,86,13634,0
17,7001,7000,86,107,107,102,108,108,108,14390,0
17,7001,7000,134,107,110,107,1486,1486,1486,184164,1
17,7001,7000,86,107,86,107,107,102,107,14605,0
17,7001,7000,86,107,86,86,107,86,107,13294,0
17,7001,7000,286,107,286,107,286,107,286,25979,0
17,7001,7000,982,107,1478,990,107,102,107,88528,0
17,7001,7000,86,107,107,86,107,86,107,13231,0
17,7001,7000,86,107,107,86,107,86,107,13231,0
17,7001,7000,86,107,107,86,107,86,107,13231,0
17,7000,7001,86,74,107,190,190,190,190,155327,1
17,7000,7001,190,190,190,190,190,190,190,26030,0
17,7000,7001,86,74,107,190,190,190,190,32863,0
17,7001,7000,86,107,107,186,107,86,107,13331,0
17,7000,7001,190,190,190,190,190,190,190,25910,0
17,7001,7000,86,107,510,107,86,107,86,13697,0
17,7001,7000,107,86,107,86,107,86,86,13189,0
17,7000,7001,286,178,108,107,107,107,107,15136,0
17,7000,7001,108,190,190,190,190,190,190,25948,0
17,7000,7001,108,108,108,108,108,108,108,14796,0
17,7000,7001,108,108,108,108,108,108,108,14796,0
17,7001,7000,94,107,102,107,94,107,110,48237,0
17,7001,7003,90,90,107,107,94,94,107,13723,0
17,7001,7000,86,107,86,107,86,107,86,13231,0
17,7001,7000,86,86,107,107,107,107,107,13273,0
17,7001,7000,107,107,86,107,107,107,107,13378,0
17,7001,7000,102,107,94,107,102,107,94,83590,0
17,7000,7001,286,178,108,107,107,107,107,15136,0
17,7000,7001,178,178,108,107,107,107,107,15873,0
17,7000,7001,86,74,107,118,107,190,190,106640,1
17,7000,7001,94,108,107,107,107,107,107,14857,0
17,7001,7000,102,108,108,108,108,108,108,14365,0
17,7001,7000,102,107,107,94,107,102,107,74852,0
17,7001,7000,86,107,107,107,86,86,107,13504,0
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,203094,1
17,7001,7000,134,107,110,107,1486,1486,1486,192025,1
17,7001,7000,86,107,107,107,107,86,107,13229,0
17,7001,7000,86,107,86,86,107,86,107,13187,0
17,7001,7000,134,107,110,107,1486,1486,1486,189112,1
17,7000,7001,1486,1486,1486,1486,1486,1486,1486,200229,1
17,7001,7000,134,107,110,107,1486,1486,1486,191879,1
17,7001,7000,134,107,110,107,1486,1486,1486,191879,1
17,7000,7001,190,1486,830,190,1486,830,190,191560,1
17,7000,7001,190,190,190,190,190,190,190,25840,0
17,7000,7001,190,190,190,190,190,190,190,25840,0
17,7001,7000,86,107,86,107,86,107,86,13124,0
17,7001,7000,107,86,107,107,86,107,86,13250,0
17,7001,7000,107,107,107,86,86,107,86,13145,0
17,7001,7000,438,107,108,108,107,126,107,182827,1
17,7000,7001,1486,286,178,108,107,107,107,19910,0
17,7001,7000,86,107,86,107,134,107,110,164382,1
17,7001,7000,126,107,1486,1486,1486,1486,1486,167796,1
17,7000,7001,94,94,286,178,108,107,107,15003,0
17,7001,7000,134,107,110,107,1486,1486,1486,191309,1
17,7000,7001,286,178,108,107,107,107,107,15195,0
17,7001,7000,134,107,110,107,1486,1486,1486,191309,1
17,7000,7001,286,178,108,107,107,107,107,15029,0
17,7001,7000,134,107,110,107,1486,1486,1486,191683,1
17,7000,7001,190,190,190,190,190,222,190,27449,0
17,7001,7000,134,107,110,107,1486,1486,1486,191787,1
17,7000,7001,286,178,108,107,107,107,107,15016,0
17,7001,7000,126,107,1486,1486,1486,1486,1486,172211,1
17,7001,7000,134,107,107,110,107,1486,1486,190946,1
17,7001,7000,86,107,86,107,86,107,86,13124,0
17,7000,7001,108,1486,1486,1486,1486,1486,1486,199742,1
17,7001,7000,86,107,107,86,107,86,107,14600,0
17,7001,7000,134,107,110,107,1486,1486,1486,191325,1
17,7001,7000,102,107,108,108,108,108,110,15720,0
17,7001,7000,134,107,110,107,1486,1486,1486,192049,1
17,7001,7000,134,107,110,107,1486,1486,1486,191991,1
17,7000,7001,108,286,178,108,107,107,107,15030,0
17,7000,7001,286,178,108,107,107,107,107,15016,0
17,7001,7000,134,107,110,107,1486,1486,1486,192159,1
17,7001,7000,134,107,110,107,1486,1486,1486,192323,1
17,7000,7001,190,190,190,190,190,190,190,24828,0
17,7001,7000,86,107,86,107,86,107,86,14717,0
17,7001,7000,86,107,86,107,86,107,86,13782,0
17,7000,7001,108,190,190,190,190,190,190,25758,0
17,7000,7001,108,190,190,190,190,190,74,25648,0
17,7001,7000,86,510,107,86,107,86,107,15057,0
17,7001,7000,86,107,107,86,107,86,107,13716,0
17,7000,7001,94,286,178,108,107,107,107,15016,0
17,7001,7000,134,107,110,107,1486,1486,1486,180037,1
17,7001,7000,126,107,134,107,110,107,1486,188737,1
17,7001,7000,107,107,86,107,86,107,86,13166,0
17,7001,7000,86,86,107,107,86,107,86,13166,0
17,7000,7001,107,190,190,94,108,107,107,14953,0
17,7000,7001,102,102,294,102,102,108,107,80507,0
17,7000,7001,1486,1486,150,286,178,108,107,17831,0
17,7001,7000,107,107,86,86,86,107,107,13124,0
17,7000,7001,108,286,178,108,107,107,107,15030,0
17,7001,7000,86,107,107,86,107,102,108,14645,0
17,7000,7001,94,190,190,1486,1486,1486,1486,187310,1
17,7000,7001,108,190,190,190,190,190,190,25648,0
17,7001,7000,86,107,510,107,86,107,86,13548,0
17,7001,7000,86,107,86,86,86,107,107,12977,0
17,7000,7001,86,74,107,190,190,1486,1486,55304,0
17,7000,7001,108,190,190,190,190,190,74,25449,0
17,7001,7000,86,107,86,107,86,107,86,13145,0
17,7000,7001,108,108,108,108,108,108,108,14688,0
17,7001,7000,86,107,510,107,86,107,86,13548,0
17,7001,7000,86,107,107,86,107,86,107,13250,0
17,7000,7001,190,190,190,190,190,190,190,25840,0
17,7000,7001,286,178,108,107,107,107,107,15030,0
17,7001,7000,86,107,107,86,107,86,107,13187,0
17,7000,7001,190,190,190,190,190,190,190,183386,1
17,7001,7000,126,107,86,107,1486,1486,1486,158353,1
17,7000,7002,342,342,107,107,86,86,107,20804,0
17,7001,7000,86,107,86,107,86,107,86,13124,0
17,7001,7000,107,107,107,86,107,107,107,13124,0
17,7001,7000,86,357,510,107,102,108,108,14980,0
17,7001,7000,86,107,107,86,107,86,107,13124,0
17,7001,7000,107,86,107,107,86,86,107,13187,0
17,7002,7000,86,86,102,102,86,86,102,12816,0
17,7001,7000,86,107,107,146,107,1309,107,119461,1
17,7001,7003,90,90,107,107,94,94,107,13584,0
17,7001,7000,86,107,510,107,86,107,86,14209,0
17,7000,7001,108,190,190,190,190,190,190,20494,0
17,7001,7000,86,107,86,107,86,107,86,13548,0
17,7000,7001,108,108,108,108,108,108,108,14688,0
17,7001,7000,86,107,86,107,86,107,86,13124,0
17,7001,7000,86,107,510,107,86,365,510,14234,0
17,7001,7000,134,107,110,107,1486,1486,1486,180528,1
17,7000,7001,286,178,108,107,107,107,107,15029,0
17,7001,7000,107,107,86,107,107,107,107,13166,0
17,7000,7001,108,190,190,190,190,190,190,25648,0
17,7000,7001,108,70,70,190,190,190,190,25319,0
17,7000,7001,286,178,108,107,107,107,107,15029,0
17,7001,7000,134,107,110,107,1486,1486,1486,192508,1
17,7001,7000,86,107,107,86,107,86,107,13145,0
17,7001,7000,107,86,86,107,107,107,107,13229,0
17,7001,7000,86,107,86,107,86,107,102,15905,0
17,7001,7000,86,107,107,86,107,86,107,13248,0
17,7000,7001,108,190,190,190,190,190,190,25458,0
17,7002,7000,86,86,86,86,102,102,86,12746,0
17,7001,7000,107,107,86,107,86,86,107,12954,0
17,7000,7001,108,1486,1486,1486,1486,1486,1486,196087,1
17,7000,7001,107,102,102,294,102,102,108,88222,0
17,7001,7000,134,107,107,110,107,1486,1486,189026,1
17,7000,7001,108,74,107,190,190,190,107,24668,0
17,7001,7000,86,510,107,86,107,86,107,13504,0
17,7000,7001,190,286,178,108,107,107,107,15005,0
17,7000,7001,286,178,108,107,107,107,107,14909,0
17,7001,7000,134,107,107,110,107,1486,1486,189582,1
17,7001,7000,134,107,110,107,1486,1486,1486,190283,1
17,7001,7000,86,107,86,107,86,107,86,13441,0
17,7001,7000,134,107,110,107,1486,1486,1486,190133,1
17,7001,7000,86,107,107,86,107,107,107,13227,0
17,7001,7000,107,86,107,86,107,86,86,13059,0
17,7001,7000,134,107,110,107,1486,1486,1486,189799,1
17,7000,7001,108,286,178,108,107,107,107,14923,0
17,7000,7001,94,94,286,178,108,107,107,14896,0
17,7001,7000,134,107,110,107,1486,1486,1486,190782,1
17,7001,7000,134,107,110,107,1486,1486,1486,190990,1
17,7000,7001,190,190,190,94,94,286,178,15145,0
17,7000,7001,286,178,108,107,107,107,107,14768,0
17,7001,7000,86,107,86,107,86,107,86,13059,0
17,7000,7001,286,178,108,107,107,107,107,14922,0
17,7000,7001,286,178,108,107,107,107,107,14922,0
17,7000,7001,286,178,108,107,107,107,107,14922,0
17,7000,7001,108,286,178,108,107,107,107,14923,0
17,7000,7001,286,178,108,107,107,107,107,14922,0
17,7000,7001,286,178,108,107,107,107,107,14922,0
17,7000,7001,1446,286,178,108,107,107,107,17327,0
17,7001,7000,86,107,86,107,86,107,86,13038,0
17,7001,7000,86,107,510,107,86,107,86,13504,0
17,7000,7001,286,178,108,107,107,107,107,14922,0
17,7000,7001,286,178,108,107,107,107,107,14922,0
17,7000,7001,286,178,108,107,178,262,294,19873,0
